Visit_ID,Customer_ID,Visit_Date,Device_Type,Browser,Traffic_Source,Page_Views,Session_Duration_Seconds,Cart_Additions,Checkout_Started
VIS00034666,CUST009451,2024-10-24,Mobile,Edge,Facebook,18,1563,5,1
VIS00034667,CUST008261,2023-03-04,Tablet,Safari,YouTube,13,52,0,0
VIS00034668,CUST010418,2022-08-24,Desktop,Edge,Google Ads,6,1082,5,1
VIS00034669,CUST009762,2022-12-14,Desktop,Firefox,YouTube,15,613,3,0
VIS00034670,CUST014547,2024-05-25,Desktop,Safari,Instagram,16,482,5,1
VIS00034671,CUST005524,2023-06-09,Mobile,Safari,SEO,7,1592,3,1
VIS00034672,CUST008522,2025-01-27,Mobile,Firefox,Instagram,7,42,4,0
VIS00034673,CUST000590,2023-06-18,Mobile,Edge,Google Ads,1,1141,3,0
VIS00034674,CUST004952,2023-02-04,Tablet,Edge,Affiliate,12,243,2,0
VIS00034675,CUST009412,2022-09-21,Mobile,Safari,WhatsApp,2,1766,3,0
VIS00034676,CUST008663,2022-02-11,Desktop,Firefox,Affiliate,15,372,4,1
VIS00034677,CUST011351,2022-03-19,Mobile,Edge,Email,1,446,0,0
VIS00034678,CUST004973,2022-10-23,Mobile,Edge,YouTube,18,1443,3,0
VIS00034679,CUST014727,2025-11-03,Tablet,Firefox,Facebook,3,1744,4,1
VIS00034680,CUST004212,2024-07-17,Desktop,Edge,WhatsApp,16,1355,5,1
VIS00034681,CUST002830,2025-08-10,Desktop,Chrome,SEO,7,1432,4,0
VIS00034682,CUST007694,2025-10-31,Tablet,Safari,Direct,14,1083,2,0
VIS00034683,CUST009119,2022-04-21,Desktop,Safari,Google Ads,14,1714,1,1
VIS00034684,CUST013075,2022-01-10,Tablet,Edge,Instagram,5,1366,2,0
VIS00034685,CUST013478,2022-10-21,Desktop,Safari,SEO,1,550,3,0
VIS00034686,CUST001189,2023-09-15,Desktop,Chrome,Instagram,10,1482,5,0
VIS00034687,CUST004236,2022-07-21,Tablet,Safari,Affiliate,7,926,5,1
VIS00034688,CUST007284,2025-06-07,Desktop,Chrome,Affiliate,6,129,0,0
VIS00034689,CUST007158,2024-10-28,Tablet,Edge,YouTube,8,243,3,0
VIS00034690,CUST003579,2023-02-25,Desktop,Edge,YouTube,11,272,5,1
VIS00034691,CUST000734,2024-11-06,Tablet,Edge,Facebook,8,754,0,1
VIS00034692,CUST009987,2025-06-02,Desktop,Chrome,SEO,4,1442,5,0
VIS00034693,CUST006468,2022-07-03,Tablet,Chrome,WhatsApp,8,653,2,0
VIS00034694,CUST004139,2022-09-25,Desktop,Chrome,Email,16,188,2,1
VIS00034695,CUST000140,2023-11-17,Tablet,Firefox,WhatsApp,2,98,2,1
VIS00034696,CUST011386,2025-07-08,Tablet,Edge,Google Ads,1,1250,3,0
VIS00034697,CUST008917,2023-06-11,Tablet,Firefox,WhatsApp,9,1494,5,0
VIS00034698,CUST006211,2023-09-16,Tablet,Firefox,SEO,11,1764,4,1
VIS00034699,CUST013538,2024-02-06,Tablet,Edge,Affiliate,12,1094,1,1
VIS00034700,CUST014201,2025-02-15,Mobile,Firefox,Email,4,502,5,1
VIS00034701,CUST009576,2024-04-17,Tablet,Chrome,YouTube,1,1691,3,1
VIS00034702,CUST010470,2024-12-24,Mobile,Firefox,Affiliate,4,281,2,1
VIS00034703,CUST010470,2022-02-24,Tablet,Safari,Google Ads,9,772,3,0
VIS00034704,CUST013026,2024-01-28,Mobile,Firefox,Google Ads,7,213,1,1
VIS00034705,CUST011122,2022-04-24,Tablet,Firefox,YouTube,12,659,5,0
VIS00034706,CUST008175,2023-10-07,Mobile,Firefox,WhatsApp,7,901,1,1
VIS00034707,CUST007599,2022-10-15,Tablet,Edge,Facebook,7,1395,0,0
VIS00034708,CUST010226,2023-09-14,Tablet,Safari,Instagram,2,1460,2,1
VIS00034709,CUST005585,2022-11-30,Tablet,Edge,Google Ads,3,441,3,0
VIS00034710,CUST004454,2022-02-06,Mobile,Firefox,SEO,13,1115,5,1
VIS00034711,CUST004835,2025-09-26,Tablet,Chrome,Facebook,13,507,5,0
VIS00034712,CUST009336,2025-02-13,Tablet,Firefox,Google Ads,2,621,4,0
VIS00034713,CUST011288,2025-06-19,Mobile,Edge,WhatsApp,6,1554,1,0
VIS00034714,CUST012158,2023-08-04,Tablet,Firefox,YouTube,2,551,4,0
VIS00034715,CUST001027,2022-03-03,Desktop,Edge,YouTube,10,1345,1,1
VIS00034716,CUST001481,2023-01-21,Desktop,Chrome,WhatsApp,11,1226,5,1
VIS00034717,CUST012378,2025-07-07,Mobile,Safari,YouTube,9,517,2,0
VIS00034718,CUST012520,2024-05-31,Mobile,Chrome,Facebook,11,105,1,0
VIS00034719,CUST001596,2022-07-20,Desktop,Firefox,WhatsApp,3,442,2,0
VIS00034720,CUST006166,2023-07-14,Desktop,Edge,YouTube,17,1206,1,0
VIS00034721,CUST001677,2022-10-10,Mobile,Firefox,WhatsApp,4,545,3,1
VIS00034722,CUST000086,2023-03-05,Tablet,Safari,SEO,14,112,0,0
VIS00034723,CUST013273,2022-04-17,Tablet,Chrome,Facebook,13,1486,4,1
VIS00034724,CUST008204,2025-11-03,Desktop,Firefox,WhatsApp,6,975,4,0
VIS00034725,CUST002912,2024-09-25,Mobile,Edge,Direct,10,1002,0,0
VIS00034726,CUST006532,2025-09-08,Desktop,Chrome,Direct,17,1631,2,1
VIS00034727,CUST005367,2022-09-26,Mobile,Safari,Facebook,8,290,4,1
VIS00034728,CUST003382,2025-08-31,Mobile,Chrome,Google Ads,12,1618,4,1
VIS00034729,CUST001025,2022-03-21,Mobile,Edge,Facebook,13,343,1,0
VIS00034730,CUST003615,2025-02-19,Mobile,Edge,SEO,4,1364,3,1
VIS00034731,CUST001613,2025-01-15,Desktop,Firefox,Direct,13,1409,0,0
VIS00034732,CUST001613,2025-02-24,Tablet,Chrome,Email,6,540,4,1
VIS00034733,CUST005392,2024-08-18,Desktop,Firefox,SEO,16,1370,4,1
VIS00034734,CUST000671,2025-05-11,Tablet,Firefox,YouTube,17,177,1,1
VIS00034735,CUST003754,2023-07-18,Mobile,Edge,Direct,4,848,1,1
VIS00034736,CUST006350,2025-06-02,Desktop,Chrome,Email,15,948,5,1
VIS00034737,CUST010169,2022-09-19,Mobile,Safari,Affiliate,8,310,3,1
VIS00034738,CUST008618,2025-12-02,Mobile,Edge,Direct,8,193,3,0
VIS00034739,CUST001430,2022-11-03,Tablet,Edge,Direct,9,373,0,1
VIS00034740,CUST002522,2023-08-09,Desktop,Edge,WhatsApp,1,1710,2,1
VIS00034741,CUST007470,2025-01-18,Tablet,Firefox,Instagram,10,815,1,1
VIS00034742,CUST002127,2025-10-03,Mobile,Firefox,Google Ads,13,1329,5,1
VIS00034743,CUST004584,2022-01-03,Mobile,Firefox,Affiliate,16,1248,4,1
VIS00034744,CUST012489,2023-09-07,Desktop,Edge,SEO,2,617,0,0
VIS00034745,CUST014281,2024-01-08,Mobile,Safari,Affiliate,16,645,0,1
VIS00034746,CUST006917,2025-10-09,Desktop,Firefox,Instagram,18,74,3,0
VIS00034747,CUST006165,2025-02-22,Mobile,Firefox,YouTube,17,680,0,1
VIS00034748,CUST003317,2024-05-09,Tablet,Safari,SEO,5,983,1,0
VIS00034749,CUST003612,2024-05-14,Mobile,Safari,Instagram,13,1756,0,1
VIS00034750,CUST000170,2022-02-19,Desktop,Chrome,Affiliate,9,1582,2,0
VIS00034751,CUST002949,2022-06-03,Mobile,Edge,Google Ads,17,721,4,1
VIS00034752,CUST006735,2023-11-18,Tablet,Firefox,SEO,10,1122,0,1
VIS00034753,CUST009411,2025-11-01,Mobile,Edge,Direct,5,341,0,0
VIS00034754,CUST005107,2025-03-18,Desktop,Chrome,Affiliate,5,842,3,0
VIS00034755,CUST013034,2025-12-20,Mobile,Firefox,Direct,10,933,4,1
VIS00034756,CUST010290,2022-11-19,Tablet,Safari,Facebook,9,504,2,1
VIS00034757,CUST010874,2023-04-12,Tablet,Chrome,SEO,1,835,2,1
VIS00034758,CUST003654,2025-12-31,Tablet,Safari,Affiliate,4,1079,3,1
VIS00034759,CUST007225,2023-12-10,Desktop,Edge,Facebook,18,836,0,1
VIS00034760,CUST010540,2025-11-23,Desktop,Edge,Facebook,17,88,3,0
VIS00034761,CUST003932,2024-09-11,Desktop,Chrome,Instagram,12,1784,1,1
VIS00034762,CUST009662,2023-04-13,Mobile,Safari,Affiliate,6,502,0,0
VIS00034763,CUST007577,2025-03-24,Mobile,Chrome,YouTube,1,1055,5,0
VIS00034764,CUST012738,2025-11-17,Mobile,Edge,Facebook,6,983,0,1
VIS00034765,CUST006138,2024-07-18,Tablet,Firefox,Affiliate,17,1632,4,1
VIS00034766,CUST002850,2024-11-22,Mobile,Firefox,Instagram,10,287,3,1
VIS00034767,CUST001967,2022-07-15,Tablet,Chrome,SEO,12,932,1,1
VIS00034768,CUST003152,2025-11-17,Mobile,Safari,SEO,2,631,4,1
VIS00034769,CUST008820,2022-10-19,Tablet,Safari,Direct,15,804,4,0
VIS00034770,CUST013965,2025-06-19,Tablet,Chrome,Email,8,618,2,1
VIS00034771,CUST006459,2025-09-09,Desktop,Firefox,YouTube,4,971,2,0
VIS00034772,CUST009400,2025-06-06,Desktop,Chrome,Direct,13,913,5,1
VIS00034773,CUST005704,2025-11-26,Mobile,Firefox,Instagram,16,411,1,0
VIS00034774,CUST009898,2022-06-07,Tablet,Edge,Direct,8,239,2,0
VIS00034775,CUST004912,2022-07-15,Tablet,Edge,Email,9,1461,3,0
VIS00034776,CUST012659,2025-05-20,Tablet,Safari,Google Ads,9,729,4,1
VIS00034777,CUST007528,2024-08-15,Mobile,Safari,Facebook,15,1306,2,1
VIS00034778,CUST001229,2024-07-27,Tablet,Edge,Google Ads,9,473,1,0
VIS00034779,CUST008167,2022-10-14,Desktop,Chrome,Direct,4,66,1,1
VIS00034780,CUST009937,2025-01-04,Tablet,Edge,Affiliate,2,585,1,1
VIS00034781,CUST001809,2025-11-22,Tablet,Firefox,Instagram,13,1164,1,0
VIS00034782,CUST008080,2025-08-19,Tablet,Edge,Facebook,4,90,4,0
VIS00034783,CUST012089,2023-02-04,Mobile,Safari,Direct,2,990,5,0
VIS00034784,CUST011140,2023-06-05,Tablet,Safari,Instagram,6,430,5,0
VIS00034785,CUST007813,2023-12-23,Desktop,Safari,Email,16,1367,5,0
VIS00034786,CUST002271,2025-03-18,Mobile,Edge,Instagram,16,34,0,0
VIS00034787,CUST014102,2025-01-21,Desktop,Safari,Direct,10,1576,3,0
VIS00034788,CUST008329,2023-09-13,Tablet,Edge,Facebook,8,696,1,1
VIS00034789,CUST005612,2024-01-09,Desktop,Safari,YouTube,16,1192,5,0
VIS00034790,CUST007831,2022-10-02,Tablet,Firefox,SEO,13,1411,0,0
VIS00034791,CUST004533,2025-04-12,Tablet,Edge,Email,9,1085,4,1
VIS00034792,CUST007515,2024-06-17,Tablet,Chrome,Instagram,5,508,5,1
VIS00034793,CUST009914,2023-05-11,Desktop,Chrome,Affiliate,12,214,2,0
VIS00034794,CUST012447,2022-12-06,Desktop,Chrome,SEO,5,1660,0,1
VIS00034795,CUST006960,2023-12-24,Mobile,Firefox,YouTube,5,1390,2,1
VIS00034796,CUST005693,2022-03-05,Tablet,Firefox,WhatsApp,3,1728,0,1
VIS00034797,CUST014993,2022-02-11,Mobile,Firefox,WhatsApp,12,1540,2,1
VIS00034798,CUST004338,2023-09-08,Desktop,Safari,Instagram,1,866,5,0
VIS00034799,CUST012847,2025-06-02,Desktop,Edge,Facebook,15,1689,3,0
VIS00034800,CUST007573,2025-03-26,Mobile,Chrome,SEO,16,1147,4,1
VIS00034801,CUST000774,2024-12-06,Desktop,Chrome,Direct,15,1597,4,1
VIS00034802,CUST000815,2025-02-04,Tablet,Chrome,YouTube,3,1732,1,1
VIS00034803,CUST013095,2022-04-18,Desktop,Chrome,WhatsApp,1,959,1,1
VIS00034804,CUST002858,2025-03-13,Mobile,Chrome,Affiliate,15,347,2,1
VIS00034805,CUST000975,2022-11-12,Mobile,Firefox,Email,16,238,4,1
VIS00034806,CUST006849,2025-02-03,Mobile,Edge,Email,3,616,2,1
VIS00034807,CUST009694,2023-02-13,Tablet,Safari,Affiliate,4,1657,5,0
VIS00034808,CUST013280,2025-09-11,Mobile,Chrome,Affiliate,18,798,3,1
VIS00034809,CUST006234,2022-10-06,Mobile,Chrome,Facebook,8,209,2,1
VIS00034810,CUST008938,2025-03-27,Desktop,Safari,Google Ads,2,994,4,0
VIS00034811,CUST009528,2024-12-06,Tablet,Safari,Email,18,1697,3,1
VIS00034812,CUST000079,2025-01-16,Mobile,Edge,WhatsApp,14,698,4,0
VIS00034813,CUST011203,2022-01-20,Mobile,Safari,Google Ads,12,1171,3,0
VIS00034814,CUST007598,2023-02-12,Tablet,Chrome,Affiliate,4,984,0,1
VIS00034815,CUST005018,2025-01-23,Desktop,Chrome,Instagram,17,1487,2,0
VIS00034816,CUST011808,2022-10-16,Mobile,Chrome,Direct,3,535,0,1
VIS00034817,CUST004671,2023-12-04,Tablet,Firefox,Direct,15,362,2,1
VIS00034818,CUST004261,2024-10-23,Desktop,Edge,Affiliate,12,1273,4,1
VIS00034819,CUST002809,2023-07-07,Desktop,Chrome,Direct,5,630,5,1
VIS00034820,CUST014857,2023-03-16,Mobile,Safari,YouTube,8,1430,5,1
VIS00034821,CUST010796,2025-11-18,Desktop,Safari,Instagram,5,829,2,1
VIS00034822,CUST008052,2023-03-01,Tablet,Safari,Facebook,12,1102,2,0
VIS00034823,CUST010668,2025-03-13,Mobile,Edge,YouTube,3,1016,0,1
VIS00034824,CUST007806,2025-09-09,Mobile,Firefox,SEO,18,1616,2,1
VIS00034825,CUST008860,2023-02-16,Tablet,Chrome,WhatsApp,15,1295,3,0
VIS00034826,CUST003013,2023-10-26,Tablet,Safari,Google Ads,8,875,2,1
VIS00034827,CUST013921,2024-12-05,Mobile,Edge,YouTube,1,174,0,1
VIS00034828,CUST000198,2024-03-11,Mobile,Safari,YouTube,6,1404,5,1
VIS00034829,CUST010372,2023-01-31,Tablet,Firefox,YouTube,15,87,0,1
VIS00034830,CUST014728,2025-10-12,Mobile,Chrome,Instagram,15,1360,5,0
VIS00034831,CUST000593,2024-08-10,Tablet,Safari,SEO,5,1378,4,0
VIS00034832,CUST001549,2024-12-11,Tablet,Chrome,Facebook,12,1073,1,0
VIS00034833,CUST001610,2022-01-17,Desktop,Firefox,Email,5,1208,0,1
VIS00034834,CUST012751,2023-09-26,Desktop,Firefox,Direct,3,326,0,1
VIS00034835,CUST012798,2022-07-31,Tablet,Safari,Instagram,4,776,5,0
VIS00034836,CUST013932,2023-09-24,Mobile,Edge,Direct,5,409,2,1
VIS00034837,CUST005371,2025-07-28,Desktop,Chrome,Affiliate,2,1276,1,1
VIS00034838,CUST010460,2022-10-12,Mobile,Firefox,Email,17,877,2,1
VIS00034839,CUST005240,2025-09-26,Tablet,Edge,SEO,4,302,1,1
VIS00034840,CUST005280,2025-02-13,Tablet,Safari,Email,6,1230,0,0
VIS00034841,CUST003355,2022-06-25,Desktop,Edge,Direct,5,1627,2,1
VIS00034842,CUST013530,2023-11-05,Mobile,Firefox,Instagram,2,1203,3,1
VIS00034843,CUST000425,2022-09-19,Mobile,Edge,Affiliate,7,1732,4,1
VIS00034844,CUST001714,2025-03-05,Desktop,Safari,Email,15,1736,5,1
VIS00034845,CUST013392,2025-05-28,Tablet,Chrome,Facebook,8,217,5,1
VIS00034846,CUST010445,2025-08-09,Desktop,Firefox,Instagram,11,1414,1,0
VIS00034847,CUST000997,2023-09-27,Mobile,Edge,Affiliate,18,1604,4,1
VIS00034848,CUST009795,2025-05-16,Desktop,Firefox,Affiliate,2,289,2,1
VIS00034849,CUST000345,2025-03-09,Desktop,Firefox,Affiliate,18,875,3,1
VIS00034850,CUST004463,2025-07-22,Mobile,Edge,Email,6,284,3,1
VIS00034851,CUST003551,2025-03-07,Tablet,Edge,Google Ads,11,1750,0,1
VIS00034852,CUST008491,2024-07-15,Desktop,Edge,Affiliate,14,1258,3,1
VIS00034853,CUST010556,2024-06-08,Mobile,Firefox,Affiliate,6,835,3,1
VIS00034854,CUST010770,2022-02-16,Tablet,Firefox,WhatsApp,3,401,1,0
VIS00034855,CUST014834,2022-03-04,Desktop,Edge,YouTube,1,421,2,1
VIS00034856,CUST012084,2022-04-08,Mobile,Safari,Facebook,10,364,0,0
VIS00034857,CUST012085,2022-08-08,Tablet,Edge,SEO,14,794,5,0
VIS00034858,CUST003922,2024-11-22,Tablet,Edge,YouTube,2,28,5,0
VIS00034859,CUST014496,2022-03-15,Mobile,Chrome,Email,2,863,5,1
VIS00034860,CUST014033,2022-07-14,Mobile,Safari,Instagram,15,1392,1,0
VIS00034861,CUST013142,2025-05-20,Desktop,Chrome,Affiliate,15,1598,2,0
VIS00034862,CUST014093,2022-09-14,Tablet,Firefox,Google Ads,3,1008,3,1
VIS00034863,CUST014904,2023-01-17,Mobile,Edge,Affiliate,8,582,0,1
VIS00034864,CUST014501,2023-05-07,Mobile,Edge,Google Ads,8,1338,3,0
VIS00034865,CUST010307,2025-06-19,Desktop,Chrome,Affiliate,8,41,3,1
VIS00034866,CUST007203,2023-08-14,Desktop,Safari,Direct,18,335,1,0
VIS00034867,CUST003298,2024-10-13,Tablet,Firefox,Google Ads,17,167,5,1
VIS00034868,CUST005880,2024-02-17,Tablet,Chrome,Email,10,781,0,0
VIS00034869,CUST008759,2024-08-26,Tablet,Safari,SEO,15,256,3,1
VIS00034870,CUST007134,2024-11-29,Mobile,Edge,Google Ads,4,1716,1,1
VIS00034871,CUST008434,2023-03-14,Mobile,Safari,Facebook,13,395,0,0
VIS00034872,CUST007065,2022-02-23,Tablet,Safari,Email,2,70,1,1
VIS00034873,CUST006792,2023-09-29,Mobile,Safari,WhatsApp,9,778,5,1
VIS00034874,CUST005606,2025-01-01,Tablet,Safari,SEO,4,1530,5,1
VIS00034875,CUST014387,2025-03-25,Mobile,Safari,Facebook,12,552,4,1
VIS00034876,CUST002820,2023-02-14,Tablet,Safari,Google Ads,3,1488,5,1
VIS00034877,CUST003913,2024-01-25,Mobile,Firefox,SEO,6,190,3,1
VIS00034878,CUST012177,2025-11-12,Tablet,Edge,Facebook,17,1006,0,1
VIS00034879,CUST006621,2025-10-25,Tablet,Safari,Instagram,1,1448,1,0
VIS00034880,CUST013760,2023-07-28,Mobile,Firefox,Email,1,280,3,0
VIS00034881,CUST010367,2024-07-02,Desktop,Edge,SEO,13,1358,4,1
VIS00034882,CUST004911,2023-04-16,Desktop,Edge,Google Ads,5,1344,0,1
VIS00034883,CUST007179,2025-10-28,Tablet,Safari,Instagram,10,519,5,0
VIS00034884,CUST004327,2024-05-02,Tablet,Edge,SEO,1,1688,2,1
VIS00034885,CUST011076,2024-08-13,Tablet,Edge,YouTube,15,534,0,1
VIS00034886,CUST000923,2024-09-07,Tablet,Safari,Instagram,12,318,5,0
VIS00034887,CUST005521,2023-09-20,Desktop,Firefox,Email,14,1199,5,1
VIS00034888,CUST012651,2024-09-01,Desktop,Firefox,Affiliate,18,800,4,1
VIS00034889,CUST013657,2025-09-23,Tablet,Chrome,Instagram,13,1641,5,0
VIS00034890,CUST004944,2023-07-12,Tablet,Chrome,Email,8,1617,1,0
VIS00034891,CUST011486,2024-03-23,Mobile,Safari,Direct,15,186,0,0
VIS00034892,CUST010030,2023-05-20,Desktop,Safari,Direct,4,1031,5,0
VIS00034893,CUST014110,2023-07-24,Desktop,Safari,YouTube,15,991,1,1
VIS00034894,CUST000188,2024-08-06,Mobile,Chrome,WhatsApp,6,91,2,0
VIS00034895,CUST003389,2023-02-28,Mobile,Chrome,WhatsApp,13,1575,1,0
VIS00034896,CUST009320,2023-10-07,Mobile,Edge,Facebook,3,772,0,1
VIS00034897,CUST007712,2025-12-12,Mobile,Firefox,Google Ads,5,762,4,0
VIS00034898,CUST003468,2024-01-11,Desktop,Chrome,Affiliate,12,1041,4,1
VIS00034899,CUST002210,2025-05-16,Desktop,Edge,WhatsApp,14,1525,2,1
VIS00034900,CUST008668,2024-11-09,Tablet,Safari,Email,6,123,4,0
VIS00034901,CUST011231,2023-05-10,Tablet,Safari,Instagram,1,669,2,1
VIS00034902,CUST008466,2024-10-08,Mobile,Chrome,Instagram,1,1586,4,0
VIS00034903,CUST003886,2025-07-17,Desktop,Chrome,Google Ads,17,1350,4,1
VIS00034904,CUST005123,2025-06-27,Tablet,Chrome,Google Ads,4,493,0,0
VIS00034905,CUST010107,2022-07-28,Desktop,Safari,Instagram,4,576,1,1
VIS00034906,CUST014646,2025-02-28,Mobile,Chrome,Google Ads,14,800,2,0
VIS00034907,CUST005978,2022-11-03,Desktop,Firefox,Affiliate,7,1487,2,1
VIS00034908,CUST013710,2024-07-31,Mobile,Firefox,Instagram,8,1355,0,0
VIS00034909,CUST007821,2024-07-11,Desktop,Edge,Email,8,989,3,0
VIS00034910,CUST008638,2024-09-09,Desktop,Safari,SEO,10,1397,5,1
VIS00034911,CUST008612,2022-04-29,Desktop,Safari,Direct,5,975,0,1
VIS00034912,CUST003067,2022-07-24,Mobile,Edge,SEO,4,240,5,1
VIS00034913,CUST001412,2024-12-17,Desktop,Chrome,Google Ads,1,1562,0,1
VIS00034914,CUST005215,2023-10-25,Mobile,Firefox,YouTube,18,1484,1,0
VIS00034915,CUST000485,2025-08-13,Desktop,Edge,SEO,7,135,2,1
VIS00034916,CUST008821,2022-02-12,Tablet,Safari,Direct,11,534,4,1
VIS00034917,CUST010308,2023-06-05,Mobile,Edge,Email,8,1174,5,1
VIS00034918,CUST009629,2022-04-19,Mobile,Safari,WhatsApp,3,458,5,1
VIS00034919,CUST005583,2022-08-05,Desktop,Edge,Instagram,14,823,5,0
VIS00034920,CUST001027,2024-02-04,Desktop,Firefox,Direct,12,1647,2,1
VIS00034921,CUST007811,2023-04-08,Mobile,Chrome,Direct,2,948,2,1
VIS00034922,CUST002510,2025-09-30,Desktop,Edge,Affiliate,5,1467,0,0
VIS00034923,CUST002268,2024-11-16,Mobile,Edge,Email,13,595,1,1
VIS00034924,CUST001536,2022-04-29,Tablet,Chrome,Instagram,6,969,5,1
VIS00034925,CUST011269,2025-03-27,Mobile,Edge,YouTube,3,996,5,1
VIS00034926,CUST011422,2024-12-07,Tablet,Edge,YouTube,15,527,0,0
VIS00034927,CUST009755,2022-12-10,Tablet,Safari,YouTube,5,1712,5,0
VIS00034928,CUST011765,2023-11-08,Desktop,Firefox,YouTube,7,988,1,1
VIS00034929,CUST005399,2023-07-02,Tablet,Chrome,Google Ads,17,1526,1,1
VIS00034930,CUST008970,2022-10-04,Mobile,Firefox,SEO,16,168,1,1
VIS00034931,CUST006997,2024-12-18,Tablet,Edge,YouTube,15,535,4,1
VIS00034932,CUST012819,2024-04-05,Desktop,Firefox,Affiliate,8,1045,5,0
VIS00034933,CUST003327,2022-07-06,Mobile,Firefox,Google Ads,18,1496,5,0
VIS00034934,CUST010343,2023-03-13,Tablet,Chrome,Google Ads,17,774,0,1
VIS00034935,CUST000918,2023-01-31,Tablet,Safari,Direct,11,729,3,1
VIS00034936,CUST004717,2022-05-14,Desktop,Chrome,Email,18,235,3,0
VIS00034937,CUST009784,2023-05-27,Desktop,Chrome,Google Ads,9,1060,5,1
VIS00034938,CUST005577,2023-07-01,Tablet,Chrome,Google Ads,11,1455,3,1
VIS00034939,CUST002678,2024-12-27,Mobile,Safari,Affiliate,17,1120,2,1
VIS00034940,CUST013416,2022-03-17,Mobile,Safari,Facebook,15,182,3,0
VIS00034941,CUST001774,2024-04-02,Mobile,Safari,SEO,4,349,4,1
VIS00034942,CUST012739,2024-08-26,Tablet,Edge,Facebook,13,793,0,0
VIS00034943,CUST011098,2024-06-28,Mobile,Edge,Instagram,9,1059,3,0
VIS00034944,CUST011204,2022-07-12,Mobile,Chrome,Google Ads,3,688,0,0
VIS00034945,CUST011604,2024-06-04,Tablet,Edge,YouTube,7,1047,4,0
VIS00034946,CUST005511,2024-03-15,Desktop,Firefox,Affiliate,13,127,4,1
VIS00034947,CUST003378,2024-11-15,Tablet,Edge,Email,6,1265,1,1
VIS00034948,CUST013429,2024-09-06,Desktop,Edge,SEO,12,1693,0,1
VIS00034949,CUST007063,2025-07-13,Desktop,Edge,YouTube,1,959,3,1
VIS00034950,CUST008251,2025-10-08,Mobile,Firefox,Instagram,2,911,1,1
VIS00034951,CUST012880,2022-12-23,Mobile,Edge,SEO,3,835,1,0
VIS00034952,CUST004024,2025-12-24,Desktop,Chrome,Facebook,1,1356,1,1
VIS00034953,CUST013709,2024-01-17,Mobile,Chrome,Affiliate,17,333,5,0
VIS00034954,CUST003468,2024-03-02,Desktop,Chrome,Facebook,18,1168,1,0
VIS00034955,CUST011529,2022-03-27,Tablet,Safari,Direct,4,768,2,1
VIS00034956,CUST010995,2023-05-21,Desktop,Chrome,Email,4,106,5,0
VIS00034957,CUST001087,2023-02-06,Mobile,Firefox,Google Ads,4,1039,0,0
VIS00034958,CUST002420,2023-05-20,Desktop,Chrome,Instagram,1,1099,2,1
VIS00034959,CUST013440,2022-08-26,Mobile,Safari,Affiliate,16,179,2,0
VIS00034960,CUST010685,2022-05-02,Desktop,Firefox,Direct,13,847,0,1
VIS00034961,CUST009543,2023-04-20,Tablet,Chrome,Google Ads,2,552,2,0
VIS00034962,CUST009959,2024-11-13,Desktop,Safari,Google Ads,14,1461,1,1
VIS00034963,CUST008738,2022-06-13,Mobile,Edge,Email,18,1164,4,0
VIS00034964,CUST009707,2025-09-03,Desktop,Chrome,Facebook,5,1579,4,0
VIS00034965,CUST001162,2024-02-21,Mobile,Chrome,WhatsApp,18,1043,2,1
VIS00034966,CUST005010,2022-04-25,Mobile,Firefox,Instagram,4,233,1,1
VIS00034967,CUST000420,2023-09-06,Tablet,Firefox,Email,16,848,5,1
VIS00034968,CUST010031,2023-09-10,Desktop,Chrome,Affiliate,11,706,2,0
VIS00034969,CUST006144,2025-04-13,Desktop,Safari,Instagram,1,1585,3,0
VIS00034970,CUST005946,2024-03-13,Tablet,Chrome,Direct,3,910,1,0
VIS00034971,CUST001065,2022-04-26,Mobile,Firefox,SEO,4,387,5,1
VIS00034972,CUST006371,2022-12-13,Tablet,Edge,Email,2,832,2,0
VIS00034973,CUST013469,2023-09-18,Tablet,Firefox,Email,16,1134,3,0
VIS00034974,CUST002746,2023-02-03,Mobile,Chrome,YouTube,17,1525,1,1
VIS00034975,CUST009709,2022-02-02,Tablet,Edge,YouTube,12,183,5,0
VIS00034976,CUST013489,2023-02-14,Tablet,Safari,Email,3,666,4,1
VIS00034977,CUST014748,2024-10-01,Desktop,Safari,YouTube,10,1476,5,1
VIS00034978,CUST011454,2025-10-24,Desktop,Firefox,YouTube,6,1575,1,1
VIS00034979,CUST007658,2025-02-26,Tablet,Edge,Email,8,418,0,0
VIS00034980,CUST014484,2025-02-18,Desktop,Chrome,Google Ads,11,584,5,0
VIS00034981,CUST014402,2023-03-22,Tablet,Chrome,WhatsApp,7,1773,1,1
VIS00034982,CUST000883,2022-11-09,Mobile,Edge,Direct,9,58,1,0
VIS00034983,CUST012040,2024-03-01,Desktop,Edge,Direct,5,1523,5,0
VIS00034984,CUST002446,2022-08-18,Mobile,Firefox,Email,12,803,0,1
VIS00034985,CUST011606,2023-04-23,Mobile,Chrome,YouTube,14,1433,2,1
VIS00034986,CUST004835,2025-09-20,Desktop,Edge,WhatsApp,3,1196,1,1
VIS00034987,CUST003532,2024-08-11,Tablet,Chrome,Direct,6,889,3,0
VIS00034988,CUST004515,2024-05-04,Desktop,Chrome,Email,16,865,1,0
VIS00034989,CUST014278,2023-02-21,Tablet,Chrome,Affiliate,11,883,0,0
